,Uniprot,Gene_Name,RBP_flag,SVM_SeqOnly_score,DNN_SeqOnly_score,Network_score_MB,Network_score_MB_STRING,optimistic_DNN_SVM,optimistic_DNNSVM_NetMB_STRING,protein_len,Ensembl Gene ID
1329,Q14681,KCTD2,0,0.214497095,0.06648246,0.784965131,0.765030656,0.498195605,0.800546499,263,ENSG00000180901
1330,Q8NAA4,ATG16L2,0,0.737929511,0.28884774,0.689182776,0.61657583,0.726211875,0.800540518,619,ENSG00000168010
1331,P84101,SERF2,0,0.877481891,0.22890964,0.362581626,0.360247183,0.807895286,0.800500475,59,ENSG00000140264
1332,O96019,ACTL6A,0,0.194573364,0.119434126,0.791796067,0.764066372,0.501146191,0.8003292,429,ENSG00000136518
1333,Q14938,NFIX,0,0.108808576,0.27501288,0.655672126,0.749778612,0.537666852,0.800153785,502,ENSG00000008441
1334,K7EKI8,PEPL,0,0.441649821,0.7613308,0.513839205,0.665428497,0.682782633,0.800132901,1754,ENSG00000118898
1335,Q15286,RAB35,0,0.662600421,0.706842,0.713376224,0.599465115,0.733288325,0.800077772,201,ENSG00000111737
1336,Q8IZP2,ST13P4,0,0.723818334,0.39419195,0.375890919,0.61078921,0.727791985,0.800032072,240,
1337,Q9UKD1,GMEB2,0,0.118912192,0.39350393,0.618471288,0.743178516,0.555654598,0.799866687,530,ENSG00000101216
1338,O14530,TXNDC9,0,0.651758579,0.18412262,0.398940468,0.663738211,0.682239428,0.799618126,226,ENSG00000115514
1339,Q9H040,SPRTN,0,0.175250813,0.36880362,0.735038887,0.733938498,0.569044258,0.79956348,489,ENSG00000010072
1340,B7Z6H4,,0,0.79769044,0.6958465,0.416617877,0.479215157,0.786142266,0.799454426,1369,
1341,Q86VZ2,WDR5B,0,0.747637716,0.21130772,0.570423639,0.61272927,0.725879889,0.799449856,330,ENSG00000196981
1342,Q96AE7,TTC17,0,0.491252607,0.9375073,0.130200606,0.235366353,0.827910229,0.799440657,1141,ENSG00000052841
1343,Q96CS4,ZNF689,0,0.121805287,0.024816953,0.89411631,0.779806205,0.44734107,0.799414188,500,ENSG00000156853
1344,E9PRI1,MUS81,0,0.330706949,0.21473242,0.586040337,0.725624918,0.588211259,0.799407793,476,ENSG00000172732
1345,Q9GZT9,EGLN1,0,0.882464998,0.38377187,0.5,0.312484115,0.817165152,0.799404434,426,ENSG00000135766
1346,Q9UJC5,SH3BGRL2,0,0.652714903,0.10395436,0.791493049,0.691298057,0.646717743,0.799269133,107,ENSG00000198478
1347,Q8WYN0,ATG4A,0,0.059913916,0.13380976,0.733464808,0.778560751,0.453021388,0.799199525,398,ENSG00000101844
1348,Q9UKA4,AKA11,0,0.112727222,0.4407892,0.709929803,0.738890067,0.559301141,0.799161193,1901,ENSG00000023516
1349,P37840,SNCA,0,0.824878699,0.57172877,0.512291666,0.422605019,0.796802174,0.798862004,140,ENSG00000145335
1350,Q9UBW8,COPS7A,0,0.378381118,0.29860407,0.586797036,0.716598584,0.608714978,0.798746776,275,ENSG00000111652
1351,Q96KQ4,ASPP1,0,0.820369059,0.49543622,0.399340149,0.462032447,0.789238219,0.798361809,1090,ENSG00000088808
1352,Q99638,RAD9A,0,0.09650886,0.03737002,0.801439818,0.779279354,0.445884866,0.798207468,391,ENSG00000172613
1353,O95260,ATE1,0,0.704679114,0.16221869,0.365975324,0.643384971,0.700922784,0.79818126,518,ENSG00000107669
1354,P21953,BCKDHB,0,0.682808745,0.10964376,0.754456429,0.684029748,0.657197031,0.798157906,392,ENSG00000083123
1355,C9JG97,AAMP,0,0.779038879,0.18031147,0.426442817,0.58722896,0.738383504,0.798144513,415,ENSG00000127837
1356,P00568,AK1,0,0.858553827,0.10662258,0.573995302,0.535294656,0.764481554,0.798064833,194,ENSG00000106992
1357,P30039,PBLD,0,0.238305533,0.096763335,0.222482358,0.758778347,0.510815698,0.798049241,288,ENSG00000108187
1358,P17677,GAP43,0,0.907598183,0.53276145,0.08079332,0.077620589,0.844254376,0.798033141,238,ENSG00000172020
1359,Q6F3D7,HLA-B,0,0.52921203,0.18943276,0.453786098,0.693988155,0.6411336,0.797860521,273,
1360,Q15006,EMC2,0,0.777664107,0.33760637,0.728438224,0.564150982,0.750702773,0.797806698,297,ENSG00000104412
1361,Q96RR1,TWNK,0,0.107580899,0.10556583,0.765599925,0.771370502,0.470516307,0.797774566,684,ENSG00000107815
1362,Q9NQT8,KI13B,0,0.392293492,0.7898294,0.586547476,0.664090278,0.678241699,0.797711871,1826,ENSG00000197892
1363,Q8WXI2,CNKR2,0,0.627346577,0.62343043,0.645354991,0.624042696,0.71499053,0.797689423,1034,ENSG00000149970
1364,P62807,HIST1H2BF,0,0.610571794,0.06575422,0.802651081,0.701638512,0.626831909,0.797621934,126,ENSG00000180596
1365,P62807,HIST1H2BI,0,0.610571794,0.06575422,0.802651081,0.701638512,0.626831909,0.797621934,126,ENSG00000180596
1366,P62807,HIST1H2BE,0,0.610571794,0.06575422,0.802651081,0.701638512,0.626831909,0.797621934,126,ENSG00000180596
1367,P62807,HIST1H2BC,0,0.610571794,0.06575422,0.802651081,0.701638512,0.626831909,0.797621934,126,ENSG00000180596
1368,P62807,HIST1H2BG,0,0.610571794,0.06575422,0.802651081,0.701638512,0.626831909,0.797621934,126,ENSG00000180596
1369,P49703,ARL4D,0,0.884495328,0.44575518,0.39454593,0.265427513,0.821598856,0.797509055,201,ENSG00000175906
1370,Q9BWU5,HBB,0,0.213489945,0.013303743,0.564021707,0.770859856,0.469503495,0.797478682,105,
1371,Q9Y241,HIGD1A,0,0.420525562,0.29728153,0.728051872,0.70766853,0.618935577,0.797341232,93,ENSG00000181061
1372,E7EN19,,0,0.862604946,0.60750186,0.40288271,0.309419014,0.815481325,0.79726036,1272,ENSG00000071054
1373,P23025,XPA,0,0.81759833,0.060146492,0.46850128,0.58511138,0.738485818,0.797233318,273,ENSG00000136936
1374,Q8TCJ2,STT3B,0,0.183002355,0.2692165,0.734416234,0.73500507,0.558234026,0.797193845,826,ENSG00000163527
1375,O15205,UBD,0,0.593032153,0.027224703,0.724365187,0.715490921,0.605896837,0.797048091,165,ENSG00000213886
1376,Q6FI97,BAF53A,0,0.228260807,0.11716624,0.626787197,0.755341509,0.509989989,0.797035974,429,
1377,Q5T5Y3,CAMP1,0,0.46005973,0.3587702,0.802860102,0.69391839,0.63779075,0.796847179,1602,ENSG00000130559
1378,Q7L1T6,CYB5R4,0,0.88408892,0.6789648,0.402316069,0.18014573,0.832400981,0.79684587,521,ENSG00000065615
1379,Q6ZW49,PAXI1,0,0.115338879,0.10935883,0.735590711,0.769046242,0.474086443,0.796830801,1069,ENSG00000157212
1380,B2R935,CDC6,0,0.741917885,0.68435913,0.333402827,0.542253772,0.75840638,0.796749819,560,
1381,P62380,TBPL1,0,0.832938765,0.3479802,0.405501397,0.473495653,0.78525504,0.79674731,186,ENSG00000028839
1382,P00352,ALDH1A1,0,0.845621127,0.2849477,0.376218972,0.445969896,0.79121478,0.796578361,501,ENSG00000165092
1383,Q969V6,MKL1,0,0.097446468,0.1693309,0.650055868,0.750862625,0.519426668,0.796511453,931,ENSG00000196588
1384,Q9H2P1,,0,0.227403066,0.080050446,0.533235069,0.758632287,0.504636612,0.796477297,190,
1385,Q9UPT6,JIP3,0,0.167433803,0.94418776,0.493688843,0.397810532,0.799193044,0.796326651,1336,ENSG00000138834
1386,Q9NP97,DYNLRB1,0,0.659413759,0.25691777,0.773501664,0.646403425,0.691896871,0.796310805,96,ENSG00000125971
1387,Q155Q3,DIXDC1,0,0.284031845,0.37394014,0.608587446,0.719215906,0.596365668,0.796267621,683,ENSG00000150764
1388,Q8TBC3,SHKBP1,0,0.253365484,0.08497079,0.695043108,0.752842296,0.513081636,0.796231591,707,ENSG00000160410
1389,Q8NCD3,HJURP,0,0.052656174,0.11393067,0.775195935,0.774740403,0.446865154,0.796226673,748,ENSG00000123485
1390,Q9BRQ4,C11orf70,0,0.131864069,0.10293572,0.834635411,0.766059153,0.47908738,0.796194274,267,ENSG00000137691
1391,O00294,TULP1,0,0.888240434,0.6679051,0.226288994,0.147442355,0.837962654,0.796176518,542,ENSG00000112041
1392,B3KMS0,CND1,0,0.750971098,0.8580547,0.245933444,0.411830056,0.79658175,0.79609183,1401,
1393,Q9GZV1,ANKRD2,0,0.174891688,0.0827295,0.801617049,0.763294173,0.489234993,0.796037875,360,ENSG00000165887
1394,Q969K4,ABTB1,0,0.199474113,0.18709593,0.887969991,0.73556179,0.552096801,0.795772256,478,ENSG00000114626
1395,O00764,PDXK,0,0.345292032,0.18376881,0.835471887,0.721861628,0.586433758,0.795674175,312,ENSG00000160209
1396,Q9GZN8,C20orf27,0,0.588578252,0.19476874,0.731954454,0.670754872,0.662535264,0.795623811,174,ENSG00000101220
1397,Q8TEF1,,0,0.266303078,0.50840324,0.662119759,0.711635396,0.606252059,0.795351845,1486,
1398,Q0VDG4,SCRN3,0,0.285453564,0.4326934,0.741897591,0.714462845,0.601596412,0.795285872,424,ENSG00000144306
1399,V9HW37,HEL-S-69,0,0.797208829,0.7179483,0.266513964,0.449346976,0.7890274,0.795201814,541,
1400,Q8N137,CNTROB,0,0.059445627,0.22711168,0.706843599,0.752171624,0.512141411,0.795144184,903,ENSG00000170037
1401,Q14865,ARI5B,0,0.255609736,0.1983654,0.715918695,0.728893063,0.56752946,0.795143778,1188,ENSG00000150347
1402,Q9NP72,RAB18,0,0.813115734,0.37610573,0.311954319,0.5,0.77721243,0.795137855,206,ENSG00000099246
1403,E9PQZ5,PHF1,0,0.109847077,0.115342915,0.737579422,0.767665969,0.472973312,0.795091064,393,ENSG00000112511
1404,Q96LD8,SENP8,0,0.252419824,0.5351721,0.629252289,0.710992364,0.605036748,0.794970301,212,ENSG00000166192
1405,Q8N8M9,,0,0.209210526,0.5834629,0.662119759,0.711635396,0.604858401,0.794955975,245,
1406,Q8WV07,ORAOV1,0,0.327736215,0.17488182,0.786739839,0.723998915,0.581603428,0.794851768,137,ENSG00000149716
1407,Q9P0V9,9/10/2019 0:00,0,0.461869135,0.5810883,0.816663809,0.670275202,0.661058102,0.79479605,454,ENSG00000186522
1408,P57058,HUNK,0,0.825269663,0.50777936,0.483505923,0.428465024,0.792222092,0.794474672,714,ENSG00000142149
1409,P14735,IDE,0,0.124158283,0.41921803,0.764464786,0.730763207,0.559182806,0.794468666,1019,ENSG00000119912
1410,O14757,CHEK1,0,0.42633712,0.14931212,0.644483226,0.713165683,0.601481401,0.79440758,476,ENSG00000149554
1411,O75128,COBL,0,0.550296069,0.53913796,0.819917537,0.650645761,0.682018635,0.794264567,1261,ENSG00000106078
1412,Q5JUX0,SPIN3,0,0.821622514,0.7976154,0.347599334,0.283170326,0.816629123,0.79426251,258,ENSG00000204271
1413,Q03169,TNFAIP2,0,0.737835256,0.54738367,0.738367312,0.563769854,0.745547349,0.794071644,654,ENSG00000185215
1414,O76009,KRT33A,0,0.010899453,0.03950318,0.864029178,0.783852324,0.401748876,0.79406772,404,ENSG00000006059
1415,Q9BYI3,FAM126A,0,0.02280404,0.055326674,0.559433048,0.781803463,0.418119175,0.794060313,521,ENSG00000122591
1416,Q5VSL9,STRIP1,0,0.378376576,0.10184271,0.601268917,0.734152866,0.548740581,0.794009109,837,ENSG00000143093
1417,Q6P1X5,TAF2,0,0.526272056,0.46207085,0.459270964,0.667243534,0.665677538,0.793973232,1199,ENSG00000064313
1418,Q8IZU1,FAM9A,0,0.871932919,0.5332298,0.455249314,0.279405399,0.817547066,0.793936355,332,ENSG00000183304
1419,O00255,MEN1,0,0.379118371,0.14497256,0.795337228,0.732250607,0.552967741,0.793930443,615,ENSG00000133895
1420,Q16774,GUK1,0,0.813607123,0.15852569,0.565794021,0.523230513,0.76358823,0.793857905,197,ENSG00000143774
1421,Q7L5N1,COPS6,0,0.488797928,0.07697947,0.606344632,0.723536032,0.578615778,0.793819856,327,ENSG00000168090
1422,Q96RU2,UBP28,0,0.679081942,0.43716177,0.556179902,0.618079842,0.711732055,0.793738388,1077,ENSG00000048028
1423,Q3V6T2,GRDN,0,0.284518671,0.6780847,0.69961415,0.690381063,0.630671375,0.793463602,1871,ENSG00000115355
1424,O15195,VILL,0,0.551596259,0.9431911,0.164213783,0.044689076,0.844488881,0.793433075,856,ENSG00000136059
1425,O95995,GAS8,0,0.895251298,0.6953762,0.176694402,0.09722895,0.840985995,0.79339827,478,ENSG00000141013
1426,B3EWF7,EPM2A,0,0.168629486,0.10230799,0.721838583,0.759676646,0.489856491,0.793340979,344,
1427,F8W6L3,KLC1,0,0.842440797,0.60775715,0.292417115,0.340526206,0.80684293,0.793283831,576,ENSG00000126214
1428,Q13061,TRDN,0,0.78579148,0.9070476,0.193519981,0.14119156,0.836127475,0.793225707,729,ENSG00000186439
1429,O60285,NUAK1,0,0.082097412,0.24068937,0.484208824,0.745269671,0.523693176,0.793133613,661,ENSG00000074590
1430,B4E2V5,STOM,0,0.614179588,0.6709905,0.734817816,0.612207522,0.714980896,0.793097613,237,
1431,Q14596,NBR1,0,0.076217765,0.36725223,0.77247018,0.736424989,0.539441171,0.793083859,966,ENSG00000188554
1432,P25788,PSMA3,0,0.592897676,0.02605346,0.671221388,0.707877749,0.60519811,0.792928168,255,ENSG00000100567
1433,Q96MF7,NSMCE2,0,0.266463611,0.4407722,0.781457097,0.712974753,0.597996403,0.792783072,247,ENSG00000156831
1434,Q9P1G2,RBM12B-AS1,0,0.076320319,0.030302722,0.571990954,0.777027394,0.432558502,0.792693646,102,
1435,Q9BPW8,NIPSNAP1,0,0.199853016,0.15692352,0.813822058,0.732982567,0.547130958,0.792562703,284,ENSG00000184117
1436,Q8NHQ1,CEP70,0,0.833743583,0.28874972,0.420508818,0.471622042,0.781305946,0.792530241,597,ENSG00000114107
1437,P00441,SOD1,0,0.797555752,0.19477318,0.523775677,0.552911866,0.750293018,0.792521937,154,ENSG00000142168
1438,Q99719,9/5/2019 0:00,0,0.911804342,0.03504122,0.334296236,0.31311338,0.810140199,0.792500478,369,ENSG00000184702
1439,P28161,GSTM2,0,0.242674255,0.06629582,0.816762814,0.750232499,0.505874263,0.792499977,218,ENSG00000213366
1440,G5E9S8,KLC1,0,0.827813462,0.58432007,0.228312758,0.377657796,0.799314701,0.792422025,549,ENSG00000126214
1441,Q8WXC6,COPS9,0,0.630532112,0.108302094,0.729466821,0.684451607,0.639198413,0.792404495,57,ENSG00000172428
1442,Q8IYT4,KATNAL2,0,0.666197524,0.27383494,0.630435919,0.632022834,0.695235154,0.792324252,538,ENSG00000167216
1443,Q96A32,MYLPF,0,0.806791152,0.12124067,0.596465849,0.583616082,0.731052539,0.79225897,169,ENSG00000180209
1444,Q6DD87,ZNF787,0,0.220847315,0.020128017,0.863417032,0.762300513,0.47599807,0.792236408,383,ENSG00000142409
1445,Q96AT9,RPE,0,0.31319556,0.29139572,0.640755728,0.714097191,0.593358797,0.792097992,228,ENSG00000197713
1446,Q7RTT5,SSX7,0,0.902254602,0.26276925,0.156087295,0.206100847,0.827111955,0.792061318,188,ENSG00000187754
1447,Q96PL5,ERMAP,0,0.550316497,0.030441564,0.743411046,0.715837622,0.590190859,0.792004515,475,ENSG00000164010
1448,Q9H8V3,ECT2,0,0.130403366,0.18727721,0.684736055,0.739879167,0.531714389,0.791788359,914,ENSG00000114346
1449,Q86V20,FAM35A,0,0.123056969,0.19782181,0.605654656,0.739196192,0.53149615,0.791779656,835,ENSG00000122376
1450,Q8TDI0,CHD5,0,0.241196793,0.69686484,0.739757592,0.69066502,0.625962505,0.791767941,1954,ENSG00000116254
1451,B4DGN8,,0,0.033911989,0.07077903,0.745030997,0.775286587,0.429416538,0.791524777,690,
1452,Q96BR5,COA7,0,0.624382198,0.13299857,0.608458848,0.681818056,0.639653592,0.791483592,231,ENSG00000162377
1453,Q5TB80,CE162,0,0.364387195,0.64051944,0.692222816,0.678805717,0.643051931,0.791402928,1403,ENSG00000135315
1454,Q8NBQ5,HSD17B11,0,0.438854826,0.1537227,0.678910912,0.704484951,0.605386368,0.791378421,300,ENSG00000198189
1455,P12109,CO6A1,0,0.860606139,0.7079784,0.240776381,0.231953811,0.822308124,0.791331849,1028,ENSG00000142156
1456,A7MCY6,TBKBP1,0,0.042329474,0.053244583,0.893607082,0.775410396,0.428643964,0.791294149,615,ENSG00000198933
1457,Q9UJZ1,STOML2,0,0.230412113,0.2608936,0.76564222,0.723693665,0.56898754,0.791235118,356,ENSG00000165283
1458,O95835,LATS1,0,0.868400175,0.22405341,0.474309217,0.371312095,0.799766244,0.791133599,1130,ENSG00000131023
1459,Q9H4H8,FAM83D,0,0.042514749,0.10730544,0.645974736,0.771082183,0.441007261,0.791007787,585,ENSG00000101447
1460,Q6ZU35,K1211,0,0.563397314,0.7170156,0.414991068,0.617688519,0.706994198,0.790978668,1233,ENSG00000109265
1461,P0C860,MSL3P1,0,0.54591432,0.1417583,0.477414699,0.701822208,0.609223986,0.790895878,447,
1462,Q9BW62,KATNAL1,0,0.877265977,0.77269256,0.11127129,0.079039157,0.841837662,0.790865125,490,ENSG00000102781
1463,P32754,HPD,0,0.638694051,0.1609792,0.733094413,0.6485515,0.676084606,0.790758832,393,ENSG00000158104
1464,Q9HCS5,EPB41L4A,0,0.815182878,0.81480473,0.170943471,0.260882921,0.816641947,0.79072617,686,ENSG00000129595
